,Unnamed: 0,index,image_fn,label_fn,group
545,545,679,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/40076/m_4007659_sw_18_1_20170519.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/40076/m_4007659_sw_18_1_20170519.tif,cc6_ne
300,300,660,http://naipblobs.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42076/m_4207646_sw_18_1_20170925.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2017/ny_100cm_2017/42076/m_4207646_sw_18_1_20170925.tif,cc6_ne
1258,1258,2272,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/41079/m_4107955_sw_17_1_20151011.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/41079/m_4107955_sw_17_1_20151011.tif,cc6_ne
130,130,2088,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/41078/m_4107822_sw_17_1_20170603.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/41078/m_4107822_sw_17_1_20170603.tif,cc6_ne
46,46,481,http://naipblobs.blob.core.windows.net/naip/v002/wv/2016/wv_100cm_2016/39078/m_3907840_ne_17_1_20160905.tif,https://landcover.blob.core.windows.net/chesapeake/v002/wv/2016/wv_100cm_2016/39078/m_3907840_ne_17_1_20160905.tif,cc6_ne
477,477,2273,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/41079/m_4107956_ne_17_1_20151011.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/41079/m_4107956_ne_17_1_20151011.tif,cc6_ne
307,307,1059,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/37079/m_3707914_sw_17_1_20160424.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/37079/m_3707914_sw_17_1_20160424.tif,cc6_ne
118,118,1183,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/40078/m_4007857_sw_17_1_20150908.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/40078/m_4007857_sw_17_1_20150908.tif,cc6_ne
1013,1013,3,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/36075/m_3607517_ne_18_1_20160708.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/36075/m_3607517_ne_18_1_20160708.tif,cc6_ne
150,150,582,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/37077/m_3707723_nw_18_1_20160723.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/37077/m_3707723_nw_18_1_20160723.tif,cc6_ne
1122,1122,1873,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/38078/m_3807857_nw_17_1_20160723.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/38078/m_3807857_nw_17_1_20160723.tif,cc6_ne
36,36,95,http://naipblobs.blob.core.windows.net/naip/v002/de/2015/de_100cm_2015/39075/m_3907511_ne_18_1_20150701.tif,https://landcover.blob.core.windows.net/chesapeake/v002/de/2015/de_100cm_2015/39075/m_3907511_ne_18_1_20150701.tif,cc6_ne
1348,1348,290,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/39079/m_3907908_nw_17_1_20150924.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/39079/m_3907908_nw_17_1_20150924.tif,cc6_ne
223,223,171,http://naipblobs.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42074/m_4207435_sw_18_1_20171001.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2017/ny_100cm_2017/42074/m_4207435_sw_18_1_20171001.tif,cc6_ne
404,404,1054,http://naipblobs.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/43074/m_4307401_nw_18_1_20170911.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2017/ny_100cm_2017/43074/m_4307401_nw_18_1_20170911.tif,cc6_ne
86,86,1379,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/41075/m_4107525_sw_18_1_20150523.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/41075/m_4107525_sw_18_1_20150523.tif,cc6_ne
1116,1116,121,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/39077/m_3907701_se_18_1_20150725.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/39077/m_3907701_se_18_1_20150725.tif,cc6_ne
653,653,1162,http://naipblobs.blob.core.windows.net/naip/v002/va/2014/va_100cm_2014/37079/m_3707940_se_17_1_20140706.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2014/va_100cm_2014/37079/m_3707940_se_17_1_20140706.tif,cc6_ne
1252,1252,2074,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/41078/m_4107819_nw_17_1_20150915.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/41078/m_4107819_nw_17_1_20150915.tif,cc6_ne
327,327,633,http://naipblobs.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42076/m_4207640_ne_18_1_20170904.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2017/ny_100cm_2017/42076/m_4207640_ne_18_1_20170904.tif,cc6_ne
222,222,1898,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/38078/m_3807863_se_17_1_20160620.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/38078/m_3807863_se_17_1_20160620.tif,cc6_ne
338,338,2016,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/41078/m_4107804_sw_17_1_20170911.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/41078/m_4107804_sw_17_1_20170911.tif,cc6_ne
76,76,403,http://naipblobs.blob.core.windows.net/naip/v002/wv/2016/wv_100cm_2016/39077/m_3907742_ne_18_1_20160914.tif,https://landcover.blob.core.windows.net/chesapeake/v002/wv/2016/wv_100cm_2016/39077/m_3907742_ne_18_1_20160914.tif,cc6_ne
484,484,477,http://naipblobs.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42075/m_4207560_nw_18_1_20170925.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2017/ny_100cm_2017/42075/m_4207560_nw_18_1_20170925.tif,cc6_ne
732,732,2078,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/41078/m_4107820_nw_17_1_20170911.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/41078/m_4107820_nw_17_1_20170911.tif,cc6_ne
618,618,297,http://naipblobs.blob.core.windows.net/naip/v002/md/2017/md_100cm_2017/38076/m_3807635_sw_18_1_20170716.tif,https://landcover.blob.core.windows.net/chesapeake/v002/md/2017/md_100cm_2017/38076/m_3807635_sw_18_1_20170716.tif,cc6_ne
648,648,1094,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/37079/m_3707923_se_17_1_20160417.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/37079/m_3707923_se_17_1_20160417.tif,cc6_ne
105,105,782,http://naipblobs.blob.core.windows.net/naip/v002/ny/2013/ny_100cm_2013/42077/m_4207713_nw_18_1_20130530.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2013/ny_100cm_2013/42077/m_4207713_nw_18_1_20130530.tif,cc6_ne
1170,1170,994,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/40078/m_4007810_se_17_1_20151011.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/40078/m_4007810_se_17_1_20151011.tif,cc6_ne
1027,1027,413,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/40075/m_4007551_ne_18_1_20150815.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/40075/m_4007551_ne_18_1_20150815.tif,cc6_ne
149,149,537,http://naipblobs.blob.core.windows.net/naip/v002/ny/2013/ny_100cm_2013/42076/m_4207614_nw_18_1_20130604.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2013/ny_100cm_2013/42076/m_4207614_nw_18_1_20130604.tif,cc6_ne
659,659,1050,http://naipblobs.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42078/m_4207864_nw_17_1_20171020.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2017/ny_100cm_2017/42078/m_4207864_nw_17_1_20171020.tif,cc6_ne
604,604,187,http://naipblobs.blob.core.windows.net/naip/v002/md/2017/md_100cm_2017/38076/m_3807606_ne_18_1_20170611.tif,https://landcover.blob.core.windows.net/chesapeake/v002/md/2017/md_100cm_2017/38076/m_3807606_ne_18_1_20170611.tif,cc6_ne
216,216,787,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/40077/m_4007722_sw_18_1_20170709.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/40077/m_4007722_sw_18_1_20170709.tif,cc6_ne
1455,1455,1190,http://naipblobs.blob.core.windows.net/naip/v002/va/2014/va_100cm_2014/37079/m_3707947_se_17_1_20140706.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2014/va_100cm_2014/37079/m_3707947_se_17_1_20140706.tif,cc6_ne
475,475,335,http://naipblobs.blob.core.windows.net/naip/v002/wv/2016/wv_100cm_2016/38080/m_3808052_ne_17_1_20160905.tif,https://landcover.blob.core.windows.net/chesapeake/v002/wv/2016/wv_100cm_2016/38080/m_3808052_ne_17_1_20160905.tif,cc6_ne
1126,1126,1582,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/38077/m_3807746_nw_18_1_20160723.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/38077/m_3807746_nw_18_1_20160723.tif,cc6_ne
1441,1441,535,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/37077/m_3707711_se_18_1_20160718.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/37077/m_3707711_se_18_1_20160718.tif,cc6_ne
1141,1141,939,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/40077/m_4007760_sw_18_1_20150725.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/40077/m_4007760_sw_18_1_20150725.tif,cc6_ne
739,739,108,http://naipblobs.blob.core.windows.net/naip/v002/ny/2013/ny_100cm_2013/42074/m_4207417_se_18_1_20130527.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2013/ny_100cm_2013/42074/m_4207417_se_18_1_20130527.tif,cc6_ne
141,141,361,http://naipblobs.blob.core.windows.net/naip/v002/va/2014/va_100cm_2014/37076/m_3707620_sw_18_1_20140630.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2014/va_100cm_2014/37076/m_3707620_sw_18_1_20140630.tif,cc6_ne
93,93,370,http://naipblobs.blob.core.windows.net/naip/v002/ny/2013/ny_100cm_2013/42075/m_4207533_se_18_1_20130527.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2013/ny_100cm_2013/42075/m_4207533_se_18_1_20130527.tif,cc6_ne
793,793,619,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/40076/m_4007644_sw_18_1_20150522.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/40076/m_4007644_sw_18_1_20150522.tif,cc6_ne
794,794,16,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/39075/m_3907505_ne_18_1_20150815.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/39075/m_3907505_ne_18_1_20150815.tif,cc6_ne
474,474,707,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/40077/m_4007702_sw_18_1_20150911.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/40077/m_4007702_sw_18_1_20150911.tif,cc6_ne
552,552,2133,http://naipblobs.blob.core.windows.net/naip/v002/va/2014/va_100cm_2014/39078/m_3907863_sw_17_1_20140816.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2014/va_100cm_2014/39078/m_3907863_sw_17_1_20140816.tif,cc6_ne
376,376,1079,http://naipblobs.blob.core.windows.net/naip/v002/ny/2013/ny_100cm_2013/43074/m_4307426_nw_18_1_20130620.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2013/ny_100cm_2013/43074/m_4307426_nw_18_1_20130620.tif,cc6_ne
359,359,392,http://naipblobs.blob.core.windows.net/naip/v002/wv/2016/wv_100cm_2016/39077/m_3907733_se_18_1_20160922.tif,https://landcover.blob.core.windows.net/chesapeake/v002/wv/2016/wv_100cm_2016/39077/m_3907733_se_18_1_20160922.tif,cc6_ne
1218,1218,2034,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/38079/m_3807964_nw_17_1_20160815.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/38079/m_3807964_nw_17_1_20160815.tif,cc6_ne
812,812,968,http://naipblobs.blob.core.windows.net/naip/v002/ny/2013/ny_100cm_2013/42077/m_4207759_sw_18_1_20130620.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2013/ny_100cm_2013/42077/m_4207759_sw_18_1_20130620.tif,cc6_ne
1092,1092,441,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/37076/m_3707646_se_18_1_20160723.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/37076/m_3707646_se_18_1_20160723.tif,cc6_ne
18,18,568,http://naipblobs.blob.core.windows.net/naip/v002/wv/2016/wv_100cm_2016/39079/m_3907927_ne_17_1_20160721.tif,https://landcover.blob.core.windows.net/chesapeake/v002/wv/2016/wv_100cm_2016/39079/m_3907927_ne_17_1_20160721.tif,cc6_ne
386,386,592,http://naipblobs.blob.core.windows.net/naip/v002/md/2015/md_100cm_2015/39076/m_3907652_ne_18_1_20150724.tif,https://landcover.blob.core.windows.net/chesapeake/v002/md/2015/md_100cm_2015/39076/m_3907652_ne_18_1_20150724.tif,cc6_ne
573,573,858,http://naipblobs.blob.core.windows.net/naip/v002/md/2017/md_100cm_2017/39079/m_3907924_sw_17_1_20170602.tif,https://landcover.blob.core.windows.net/chesapeake/v002/md/2017/md_100cm_2017/39079/m_3907924_sw_17_1_20170602.tif,cc6_ne
1182,1182,1591,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/38077/m_3807748_se_18_1_20160626.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/38077/m_3807748_se_18_1_20160626.tif,cc6_ne
871,871,91,http://naipblobs.blob.core.windows.net/naip/v002/ny/2013/ny_100cm_2013/42074/m_4207410_se_18_1_20130527.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2013/ny_100cm_2013/42074/m_4207410_se_18_1_20130527.tif,cc6_ne
77,77,174,http://naipblobs.blob.core.windows.net/naip/v002/de/2015/de_100cm_2015/39075/m_3907561_sw_18_1_20150712.tif,https://landcover.blob.core.windows.net/chesapeake/v002/de/2015/de_100cm_2015/39075/m_3907561_sw_18_1_20150712.tif,cc6_ne
1161,1161,445,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/40076/m_4007601_nw_18_1_20170920.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/40076/m_4007601_nw_18_1_20170920.tif,cc6_ne
430,430,336,http://naipblobs.blob.core.windows.net/naip/v002/md/2015/md_100cm_2015/38076/m_3807646_sw_18_1_20150814.tif,https://landcover.blob.core.windows.net/chesapeake/v002/md/2015/md_100cm_2015/38076/m_3807646_sw_18_1_20150814.tif,cc6_ne
416,416,512,http://naipblobs.blob.core.windows.net/naip/v002/va/2014/va_100cm_2014/37077/m_3707705_sw_18_1_20140814.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2014/va_100cm_2014/37077/m_3707705_sw_18_1_20140814.tif,cc6_ne
549,549,478,http://naipblobs.blob.core.windows.net/naip/v002/md/2015/md_100cm_2015/39076/m_3907623_ne_18_1_20150815.tif,https://landcover.blob.core.windows.net/chesapeake/v002/md/2015/md_100cm_2015/39076/m_3907623_ne_18_1_20150815.tif,cc6_ne
255,255,1813,http://naipblobs.blob.core.windows.net/naip/v002/va/2014/va_100cm_2014/38078/m_3807842_nw_17_1_20140816.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2014/va_100cm_2014/38078/m_3807842_nw_17_1_20140816.tif,cc6_ne
496,496,1583,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/38077/m_3807746_se_18_1_20160723.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/38077/m_3807746_se_18_1_20160723.tif,cc6_ne
548,548,1913,http://naipblobs.blob.core.windows.net/naip/v002/va/2014/va_100cm_2014/38079/m_3807927_se_17_1_20141025.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2014/va_100cm_2014/38079/m_3807927_se_17_1_20141025.tif,cc6_ne
298,298,159,http://naipblobs.blob.core.windows.net/naip/v002/md/2015/md_100cm_2015/38075/m_3807561_se_18_1_20150801.tif,https://landcover.blob.core.windows.net/chesapeake/v002/md/2015/md_100cm_2015/38075/m_3807561_se_18_1_20150801.tif,cc6_ne
300,300,419,http://naipblobs.blob.core.windows.net/naip/v002/md/2017/md_100cm_2017/39075/m_3907533_ne_18_1_20170609.tif,https://landcover.blob.core.windows.net/chesapeake/v002/md/2017/md_100cm_2017/39075/m_3907533_ne_18_1_20170609.tif,cc6_ne
293,293,566,http://naipblobs.blob.core.windows.net/naip/v002/md/2017/md_100cm_2017/39076/m_3907645_ne_18_1_20170611.tif,https://landcover.blob.core.windows.net/chesapeake/v002/md/2017/md_100cm_2017/39076/m_3907645_ne_18_1_20170611.tif,cc6_ne
1241,1241,745,http://naipblobs.blob.core.windows.net/naip/v002/va/2014/va_100cm_2014/37077/m_3707764_nw_18_1_20140526.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2014/va_100cm_2014/37077/m_3707764_nw_18_1_20140526.tif,cc6_ne
256,256,260,http://naipblobs.blob.core.windows.net/naip/v002/wv/2016/wv_100cm_2016/38079/m_3807937_nw_17_1_20160923.tif,https://landcover.blob.core.windows.net/chesapeake/v002/wv/2016/wv_100cm_2016/38079/m_3807937_nw_17_1_20160923.tif,cc6_ne
1108,1108,935,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/40077/m_4007759_sw_18_1_20170508.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/40077/m_4007759_sw_18_1_20170508.tif,cc6_ne
1118,1118,538,http://naipblobs.blob.core.windows.net/naip/v002/va/2014/va_100cm_2014/37077/m_3707712_nw_18_1_20140814.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2014/va_100cm_2014/37077/m_3707712_nw_18_1_20140814.tif,cc6_ne
773,773,1710,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/38078/m_3807816_se_17_1_20160718.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/38078/m_3807816_se_17_1_20160718.tif,cc6_ne
480,480,1911,http://naipblobs.blob.core.windows.net/naip/v002/va/2014/va_100cm_2014/38079/m_3807924_sw_17_1_20140827.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2014/va_100cm_2014/38079/m_3807924_sw_17_1_20140827.tif,cc6_ne
485,485,581,http://naipblobs.blob.core.windows.net/naip/v002/md/2017/md_100cm_2017/39076/m_3907649_se_18_1_20170716.tif,https://landcover.blob.core.windows.net/chesapeake/v002/md/2017/md_100cm_2017/39076/m_3907649_se_18_1_20170716.tif,cc6_ne
1285,1285,448,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/37076/m_3707649_se_18_1_20160708.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/37076/m_3707649_se_18_1_20160708.tif,cc6_ne
1422,1422,1739,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/41076/m_4107663_ne_18_1_20150529.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/41076/m_4107663_ne_18_1_20150529.tif,cc6_ne
572,572,1574,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/41076/m_4107621_sw_18_1_20150523.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/41076/m_4107621_sw_18_1_20150523.tif,cc6_ne
310,310,1007,http://naipblobs.blob.core.windows.net/naip/v002/ny/2013/ny_100cm_2013/42078/m_4207840_sw_17_1_20130621.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2013/ny_100cm_2013/42078/m_4207840_sw_17_1_20130621.tif,cc6_ne
597,597,1915,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/41077/m_4107743_ne_18_1_20150911.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/41077/m_4107743_ne_18_1_20150911.tif,cc6_ne
277,277,59,http://naipblobs.blob.core.windows.net/naip/v002/wv/2014/wv_100cm_2014/37080/m_3708022_nw_17_1_20141026.tif,https://landcover.blob.core.windows.net/chesapeake/v002/wv/2014/wv_100cm_2014/37080/m_3708022_nw_17_1_20141026.tif,cc6_ne
1045,1045,514,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/37077/m_3707706_nw_18_1_20160723.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/37077/m_3707706_nw_18_1_20160723.tif,cc6_ne
1423,1423,1455,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/41075/m_4107546_nw_18_1_20150529.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/41075/m_4107546_nw_18_1_20150529.tif,cc6_ne
75,75,138,http://naipblobs.blob.core.windows.net/naip/v002/md/2015/md_100cm_2015/38075/m_3807555_nw_18_1_20150801.tif,https://landcover.blob.core.windows.net/chesapeake/v002/md/2015/md_100cm_2015/38075/m_3807555_nw_18_1_20150801.tif,cc6_ne
230,230,402,http://naipblobs.blob.core.windows.net/naip/v002/md/2015/md_100cm_2015/38077/m_3807747_nw_18_1_20150814.tif,https://landcover.blob.core.windows.net/chesapeake/v002/md/2015/md_100cm_2015/38077/m_3807747_nw_18_1_20150814.tif,cc6_ne
1162,1162,387,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/40075/m_4007535_sw_18_1_20150815.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/40075/m_4007535_sw_18_1_20150815.tif,cc6_ne
881,881,997,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/37078/m_3707863_nw_17_1_20160620.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/37078/m_3707863_nw_17_1_20160620.tif,cc6_ne
478,478,1089,http://naipblobs.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/43074/m_4307434_sw_18_1_20170911.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2017/ny_100cm_2017/43074/m_4307434_sw_18_1_20170911.tif,cc6_ne
1400,1400,1987,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/41077/m_4107761_ne_18_1_20150911.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/41077/m_4107761_ne_18_1_20150911.tif,cc6_ne
43,43,203,http://naipblobs.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42074/m_4207445_nw_18_1_20170923.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2017/ny_100cm_2017/42074/m_4207445_nw_18_1_20170923.tif,cc6_ne
693,693,1099,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/40078/m_4007836_sw_17_1_20171003.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/40078/m_4007836_sw_17_1_20171003.tif,cc6_ne
711,711,1251,http://naipblobs.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/43075/m_4307560_sw_18_1_20170902.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2017/ny_100cm_2017/43075/m_4307560_sw_18_1_20170902.tif,cc6_ne
125,125,1163,http://naipblobs.blob.core.windows.net/naip/v002/ny/2013/ny_100cm_2013/43075/m_4307538_nw_18_1_20130619.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2013/ny_100cm_2013/43075/m_4307538_nw_18_1_20130619.tif,cc6_ne
1187,1187,561,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/40076/m_4007630_nw_18_1_20170601.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/40076/m_4007630_nw_18_1_20170601.tif,cc6_ne
922,922,466,http://naipblobs.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42075/m_4207557_se_18_1_20170925.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2017/ny_100cm_2017/42075/m_4207557_se_18_1_20170925.tif,cc6_ne
382,382,219,http://naipblobs.blob.core.windows.net/naip/v002/wv/2014/wv_100cm_2014/38079/m_3807925_ne_17_1_20141026.tif,https://landcover.blob.core.windows.net/chesapeake/v002/wv/2014/wv_100cm_2014/38079/m_3807925_ne_17_1_20141026.tif,cc6_ne
188,188,840,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/40077/m_4007736_ne_18_1_20150725.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/40077/m_4007736_ne_18_1_20150725.tif,cc6_ne
1155,1155,82,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/36076/m_3607620_sw_18_1_20160708.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/36076/m_3607620_sw_18_1_20160708.tif,cc6_ne
481,481,1122,http://naipblobs.blob.core.windows.net/naip/v002/va/2014/va_100cm_2014/37079/m_3707930_se_17_1_20140707.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2014/va_100cm_2014/37079/m_3707930_se_17_1_20140707.tif,cc6_ne
624,624,784,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/37078/m_3707810_ne_17_1_20160620.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/37078/m_3707810_ne_17_1_20160620.tif,cc6_ne
45,45,16,http://naipblobs.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/41075/m_4107506_nw_18_1_20170904.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2017/ny_100cm_2017/41075/m_4107506_nw_18_1_20170904.tif,cc6_ne
